movieId,movie_idx
3045,1486
3060,1487
3071,1488
3082,1489
3087,1490
3089,1491
3168,1492
3174,1493
3186,1494
3210,1495
3243,1496
3247,1497
3249,1498
3250,1499
3253,1500
3254,1501
3255,1502
3257,1503
3261,1504
3262,1505
3263,1506
3264,1507
3274,1508
3296,1509
3317,1510
3358,1511
3363,1512
3387,1513
3388,1514
3391,1515
3392,1516
3397,1517
3398,1518
3418,1519
3429,1520
3435,1521
3438,1522
3451,1523
3465,1524
3478,1525
3480,1526
3481,1527
3499,1528
3507,1529
3538,1530
3545,1531
3546,1532
3581,1533
3608,1534
3618,1535
3633,1536
3669,1537
3686,1538
3712,1539
3740,1540
3777,1541
3783,1542
3794,1543
3809,1544
3823,1545
3826,1546
3831,1547
3844,1548
3877,1549
3893,1550
3897,1551
3911,1552
3952,1553
3967,1554
4002,1555
4014,1556
4015,1557
4017,1558
4039,1559
4040,1560
4066,1561
4080,1562
4090,1563
4100,1564
4104,1565
4105,1566
4121,1567
4125,1568
4127,1569
4128,1570
4135,1571
4175,1572
4225,1573
4248,1574
4378,1575
4386,1576
4529,1577
4559,1578
4616,1579
4638,1580
4679,1581
4700,1582
4733,1583
4812,1584
4878,1585
5008,1586
5034,1587
5119,1588
5171,1589
5339,1590
5380,1591
5401,1592
5404,1593
5464,1594
5481,1595
5525,1596
5541,1597
5577,1598
5617,1599
5693,1600
5796,1601
5876,1602
5994,1603
6027,1604
6104,1605
6218,1606
6254,1607
6268,1608
6296,1609
6297,1610
6331,1611
6385,1612
6436,1613
6750,1614
6773,1615
6867,1616
6893,1617
6942,1618
6979,1619
6993,1620
7352,1621
7647,1622
7983,1623
8017,1624
8040,1625
8183,1626
8365,1627
8376,1628
8464,1629
8532,1630
8622,1631
8638,1632
8712,1633
8827,1634
8949,1635
8951,1636
25777,1637
27790,1638
27815,1639
27831,1640
30810,1641
31435,1642
32291,1643
32943,1644
33171,1645
33639,1646
33722,1647
33817,1648
33903,1649
34072,1650
34148,1651
36276,1652
38159,1653
40278,1654
40629,1655
40870,1656
40952,1657
41285,1658
41712,1659
42018,1660
44195,1661
44555,1662
44694,1663
44761,1664
45950,1665
46967,1666
46976,1667
47629,1668
47894,1669
49961,1670
51694,1671
52952,1672
55052,1673
55276,1674
55442,1675
55814,1676
56367,1677
56788,1678
58879,1679
60950,1680
61319,1681
63808,1682
64620,1683
67997,1684
68237,1685
69757,1686
71579,1687
72720,1688
73860,1689
74416,1690
74677,1691
76173,1692
60,1693
70,1694
208,1695
303,1696
1359,1697
1377,1698
1562,1699
1921,1700
2046,1701
2060,1702
2141,1703
2142,1704
2232,1705
2288,1706
2296,1707
2366,1708
2502,1709
2701,1710
2916,1711
3000,1712
3074,1713
3100,1714
3113,1715
3147,1716
3275,1717
3354,1718
3508,1719
3698,1720
3703,1721
3752,1722
3972,1723
3981,1724
4161,1725
4247,1726
4321,1727
4370,1728
4558,1729
4721,1730
5072,1731
5244,1732
5463,1733
5881,1734
5882,1735
6188,1736
6264,1737
6294,1738
6664,1739
6857,1740
6936,1741
6950,1742
6951,1743
7254,1744
7360,1745
7482,1746
8366,1747
8533,1748
8784,1749
8950,1750
8957,1751
26925,1752
27904,1753
31660,1754
32031,1755
33158,1756
33495,1757
33836,1758
34111,1759
37380,1760
37830,1761
39381,1762
42718,1763
43396,1764
44199,1765
46322,1766
47997,1767
51698,1768
52281,1769
52321,1770
52328,1771
52973,1772
53322,1773
53519,1774
54256,1775
55247,1776
55363,1777
55620,1778
55908,1779
56757,1780
59103,1781
59126,1782
59295,1783
60037,1784
60647,1785
61024,1786
61289,1787
61986,1788
62434,1789
63131,1790
63853,1791
66171,1792
66335,1793
67087,1794
67408,1795
69784,1796
69951,1797
71135,1798
71379,1799
71520,1800
72393,1801
72489,1802
73870,1803
74688,1804
74851,1805
77364,1806
78105,1807
78266,1808
78637,1809
79139,1810
80939,1811
81847,1812
82459,1813
82852,1814
84944,1815
87869,1816
88129,1817
88163,1818
88785,1819
89840,1820
63082,1821
92259,1822
94959,1823
1103,1824
1189,1825
1594,1826
1608,1827
1918,1828
2153,1829
2165,1830
2373,1831
2387,1832
2427,1833
2539,1834
2598,1835
2672,1836
2677,1837
2700,1838
2735,1839
2802,1840
3108,1841
3298,1842
1193,1843
2023,1844
5971,1845
5995,1846
6350,1847
26662,1848
26903,1849
31658,1850
73881,1851
5055,1852
36086,1853
47099,1854
95167,1855
103335,1856
5,1857
353,1858
357,1859
1094,1860
1218,1861
1304,1862
1663,1863
2006,1864
2167,1865
2353,1866
2529,1867
2654,1868
2712,1869
3101,1870
3271,1871
3355,1872
3421,1873
3552,1874
4085,1875
4270,1876
5064,1877
5911,1878
6796,1879
6818,1880
7027,1881
7720,1882
7844,1883
8589,1884
8607,1885
8623,1886
26375,1887
44,1888
123,1889
673,1890
718,1891
783,1892
1281,1893
1566,1894
1690,1895
1809,1896
1911,1897
1954,1898
2010,1899
2020,1900
2080,1901
2313,1902
2394,1903
2409,1904
2410,1905
2411,1906
2412,1907
2664,1908
2696,1909
2810,1910
3159,1911
3310,1912
3462,1913
3483,1914
3615,1915
3945,1916
4310,1917
4312,1918
4446,1919
4640,1920
4828,1921
4989,1922
5628,1923
5690,1924
5839,1925
5858,1926
6119,1927
6618,1928
6660,1929
6713,1930
6772,1931
7022,1932
7099,1933
8157,1934
8253,1935
8604,1936
8917,1937
8947,1938
8977,1939
26183,1940
26340,1941
26417,1942
26463,1943
26565,1944
26776,1945
26840,1946
27156,1947
27344,1948
27368,1949
27604,1950
27608,1951
27704,1952
27731,1953
27800,1954
30803,1955
30867,1956
31410,1957
31437,1958
32452,1959
32657,1960
32840,1961
32898,1962
33162,1963
33270,1964
39183,1965
40414,1966
43552,1967
44115,1968
44849,1969
46723,1970
49651,1971
49815,1972
50583,1973
50804,1974
52885,1975
54617,1976
55167,1977
56631,1978
57504,1979
60408,1980
60609,1981
61236,1982
62203,1983
64993,1984
65261,1985
66371,1986
66854,1987
68959,1988
69529,1989
70533,1990
71438,1991
73804,1992
76158,1993
77353,1994
81018,1995
82169,1996
83132,1997
83525,1998
84187,1999
85179,2000
85549,2001
85788,2002
86279,2003
86973,2004
88810,2005
90057,2006
90474,2007
90522,2008
90943,2009
92210,2010
92422,2011
93240,2012
93610,2013
93748,2014
94978,2015
95654,2016
97401,2017
97752,2018
97938,2019
98056,2020
98491,2021
98604,2022
98607,2023
100946,2024
101962,2025
102995,2026
103525,2027
103549,2028
103624,2029
103984,2030
104283,2031
104908,2032
105703,2033
106163,2034
106696,2035
107306,2036
108056,2037
108977,2038
109000,2039
109241,2040
109364,2041
109633,2042
109848,2043
112183,2044
112512,2045
112807,2046
114552,2047
114554,2048
114627,2049
115231,2050
116136,2051
116899,2052
116905,2053
117176,2054
117438,2055
118466,2056
118702,2057
121302,2058
122884,2059
126090,2060
126134,2061
126584,2062
130644,2063
132169,2064
133832,2065
134370,2066
135456,2067
139859,2068
140106,2069
140807,2070
140809,2071
140811,2072
141432,2073
142450,2074
142452,2075
142566,2076
142843,2077
146656,2078
148172,2079
148466,2080
148468,2081
148470,2082
148472,2083
148474,2084
149144,2085
149146,2086
1276,2087
2001,2088
2401,2089
2872,2090
2949,2091
3176,2092
3198,2093
3654,2094
3873,2095
4124,2096
5040,2097
6263,2098
6483,2099
6561,2100
6582,2101
6585,2102
6652,2103
6658,2104
6659,2105
6662,2106
6663,2107
59387,2108
66934,2109
90746,2110
339,2111
14,2112
40,2113
52,2114
72,2115
144,2116
156,2117
194,2118
246,2119
281,2120
348,2121
354,2122
369,2123
431,2124
452,2125
456,2126
475,2127
492,2128
506,2129
509,2130
529,2131
535,2132
647,2133
800,2134
848,2135
915,2136
994,2137
1050,2138
1082,2139
1095,2140
1104,2141
1131,2142
1132,2143
1147,2144
1172,2145
1185,2146
1228,2147
1251,2148
1292,2149
1300,2150
1395,2151
1404,2152
1569,2153
1701,2154
1719,2155
1726,2156
1794,2157
1810,2158
1834,2159
1835,2160
1840,2161
1857,2162
1875,2163
1883,2164
1885,2165
1894,2166
1904,2167
1912,2168
1945,2169
1948,2170
1958,2171
1959,2172
1965,2173
2002,2174
2025,2175
2058,2176
2064,2177
2109,2178
2116,2179
2146,2180
2155,2181
2166,2182
2231,2183
2236,2184
2240,2185
2243,2186
2262,2187
2269,2188
2272,2189
2289,2190
2301,2191
2310,2192
2333,2193
2334,2194
2340,2195
2352,2196
2357,2197
2370,2198
2391,2199
2407,2200
2417,2201
2418,2202
2433,2203
2474,2204
2504,2205
2528,2206
2533,2207
2567,2208
2583,2209
2611,2210
2639,2211
2717,2212
2723,2213
2734,2214
2750,2215
2803,2216
2819,2217
2890,2218
2928,2219
2929,2220
2942,2221
3006,2222
3019,2223
3052,2224
3068,2225
3072,2226
3135,2227
3142,2228
3167,2229
4424,2230
2078,2231
2490,2232
2722,2233
3623,2234
3717,2235
159,2236
196,2237
229,2238
247,2239
282,2240
315,2241
384,2242
1037,2243
1969,2244
1991,2245
2382,2246
2764,2247
3173,2248
4951,2249
72249,2250
408,2251
933,2252
940,2253
941,2254
1033,2255
1931,2256
1952,2257
2067,2258
2497,2259
2570,2260
2779,2261
2922,2262
3365,2263
3444,2264
3494,2265
3688,2266
3959,2267
610,2268
1464,2269
2311,2270
3081,2271
73,2272
1354,2273
1619,2274
2125,2275
2747,2276
2771,2277
3477,2278
4450,2279
6755,2280
36401,2281
51091,2282
55553,2283
64034,2284
68848,2285
87485,2286
3256,2287
4523,2288
345,2289
412,2290
909,2291
965,2292
1078,2293
1453,2294
1459,2295
1694,2296
1939,2297
1953,2298
2018,2299
2072,2300
2314,2301
2384,2302
2445,2303
2520,2304
2521,2305
2522,2306
2731,2307
2753,2308
2870,2309
3004,2310
3206,2311
3251,2312
3364,2313
3370,2314
3401,2315
3420,2316
3525,2317
3599,2318
3649,2319
3736,2320
3742,2321
3801,2322
3824,2323
3841,2324
4031,2325
4084,2326
4159,2327
4174,2328
4191,2329
4238,2330
4305,2331
4392,2332
4393,2333
4419,2334
4462,2335
4464,2336
4465,2337
4474,2338
4564,2339
4639,2340
5096,2341
5114,2342
5151,2343
5226,2344
5472,2345
5581,2346
5610,2347
5677,2348
5680,2349
5707,2350
5902,2351
5960,2352
6493,2353
6573,2354
6620,2355
6787,2356
6957,2357
7121,2358
7173,2359
7315,2360
8094,2361
8120,2362
8695,2363
8838,2364
8943,2365
8948,2366
8968,2367
25868,2368
26078,2369
27317,2370
27724,2371
30812,2372
32584,2373
34338,2374
42938,2375
43936,2376
44759,2377
45106,2378
47640,2379
48304,2380
48326,2381
49007,2382
50514,2383
50802,2384
50923,2385
51471,2386
51834,2387
52967,2388
55069,2389
55830,2390
57243,2391
58295,2392
58803,2393
59258,2394
59910,2395
60103,2396
66665,2397
69243,2398
70932,2399
71460,2400
26,2401
493,2402
737,2403
1707,2404
1739,2405
5015,2406
5093,2407
85397,2408
4239,2409
66203,2410
80166,2411
86833,2412
86882,2413
89470,2414
160980,2415
162602,2416
164909,2417
166486,2418
168326,2419
46,2420
164,2421
243,2422
262,2423
270,2424
272,2425
314,2426
468,2427
609,2428
631,2429
698,2430
715,2431
753,2432
801,2433
808,2434
1177,2435
1199,2436
1353,2437
1209,2438
1263,2439
3160,2440
37733,2441
55118,2442
73344,2443
81932,2444
104879,2445
112290,2446
2278,2447
4223,2448
4235,2449
5420,2450
6286,2451
6709,2452
7160,2453
8907,2454
8972,2455
39292,2456
53123,2457
54259,2458
54995,2459
80549,2460
85774,2461
162,2462
3030,2463
3267,2464
3476,2465
383,2466
481,2467
1245,2468
1589,2469
7256,2470
38061,2471
9,2472
89,2473
465,2474
517,2475
533,2476
552,2477
798,2478
861,2479
886,2480
1382,2481
1408,2482
1604,2483
1754,2484
1769,2485
1792,2486
1801,2487
1833,2488
1858,2489
1866,2490
2013,2491
2126,2492
2170,2493
2344,2494
2347,2495
2363,2496
2365,2497
2367,2498
2376,2499
2403,2500
2405,2501
2414,2502
2457,2503
2476,2504
2527,2505
2531,2506
2561,2507
2613,2508
2662,2509
2688,2510
2719,2511
2763,2512
2840,2513
2879,2514
2989,2515
2990,2516
2991,2517
2995,2518
3005,2519
3104,2520
3153,2521
427,2522
849,2523
1892,2524
2348,2525
3431,2526
507,2527
720,2528
866,2529
1224,2530
1253,2531
1297,2532
1639,2533
1689,2534
1956,2535
2034,2536
2968,2537
3213,2538
3252,2539
4007,2540
4095,2541
4846,2542
4873,2543
4967,2544
5500,2545
6078,2546
6303,2547
6305,2548
6669,2549
6786,2550
6807,2551
7118,2552
7981,2553
8426,2554
8582,2555
8645,2556
8966,2557
25752,2558
26504,2559
